,matchId,contestantId,playerId,matchName,shirtNumber,position,positionSide,formationPlace
3484,360n23cxpuafl0830v2vyhs0k,1zsb1ovzidi8rft1vzw4me71m,1qckpmqgbt2tcxqwfyuflt2vp,R. Fernández,9,Striker,Left/Centre,9
3485,360n23cxpuafl0830v2vyhs0k,1zsb1ovzidi8rft1vzw4me71m,1psp77of8z48io79kj56h0ez9,S. Ubilla,14,Striker,Centre/Right,10
3486,360n23cxpuafl0830v2vyhs0k,1zsb1ovzidi8rft1vzw4me71m,3aof100fuf3dycejkrnnm300l,F. Alarcón,5,Substitute,,
3487,360n23cxpuafl0830v2vyhs0k,1zsb1ovzidi8rft1vzw4me71m,9ynfb3x8vdydd82128cppk8gl,N. Canelón,11,Substitute,,
3488,360n23cxpuafl0830v2vyhs0k,1zsb1ovzidi8rft1vzw4me71m,b1717ufyw8ruaiv0mn7xxaort,C. Fuentes,1,Substitute,,
3489,360n23cxpuafl0830v2vyhs0k,1zsb1ovzidi8rft1vzw4me71m,bvi7qxhjj54wje1qm709065ed,E. Gutiérrez,10,Substitute,,
3490,360n23cxpuafl0830v2vyhs0k,1zsb1ovzidi8rft1vzw4me71m,bckngmb2hloxry5zgkz6pqlm1,M. Marín,15,Substitute,,
3491,360n23cxpuafl0830v2vyhs0k,1zsb1ovzidi8rft1vzw4me71m,43uzvu32vwqn6it0vik43aiuh,G. Rojas,6,Substitute,,
3492,360n23cxpuafl0830v2vyhs0k,1zsb1ovzidi8rft1vzw4me71m,7mts3f1166tdda55sokjyo05x,J. Soto,27,Substitute,,
3493,e329przpun8rxaesuubk3f0bu,2nxp7ufclxwbtaozvx5zj1zym,4dp0s21kfvmrui9w10hl1gi51,Z. López,17,Goalkeeper,Centre,1
3494,e329przpun8rxaesuubk3f0bu,2nxp7ufclxwbtaozvx5zj1zym,dis4tagobey83gxdzp0tnc2xh,D. Achucarro,3,Defender,Left/Centre,4
3495,e329przpun8rxaesuubk3f0bu,2nxp7ufclxwbtaozvx5zj1zym,3yrp6f1yh5zqvj18kis11wtzp,R. Brito,6,Defender,Centre,5
3496,e329przpun8rxaesuubk3f0bu,2nxp7ufclxwbtaozvx5zj1zym,5go6tu9w1dieupbi3h44w4r56,E. Ferrario,16,Defender,Centre/Right,6
3497,e329przpun8rxaesuubk3f0bu,2nxp7ufclxwbtaozvx5zj1zym,dpn7l86wmk0s8s8vc9f0fnz6x,N. Baeza,14,Midfielder,Left,3
3498,e329przpun8rxaesuubk3f0bu,2nxp7ufclxwbtaozvx5zj1zym,4sngi2xkm9e113putxr4m7t1x,K. Medel,5,Midfielder,Left/Centre,8
3499,e329przpun8rxaesuubk3f0bu,2nxp7ufclxwbtaozvx5zj1zym,45pb90gp1rl74bnvav530nasq,Romulo,32,Midfielder,Centre/Right,7
3500,e329przpun8rxaesuubk3f0bu,2nxp7ufclxwbtaozvx5zj1zym,83pehcs280uby1806wow0dwb9,F. Hormazabal,7,Midfielder,Right,2
3501,e329przpun8rxaesuubk3f0bu,2nxp7ufclxwbtaozvx5zj1zym,47cw7z4p92y3ioalree2uvf85,J. Valdés,20,Attacking Midfielder,Centre,9
3502,e329przpun8rxaesuubk3f0bu,2nxp7ufclxwbtaozvx5zj1zym,e35lm9dtyk20pgja81zbvb3d,D. Pérez,30,Striker,Left/Centre,11
3503,e329przpun8rxaesuubk3f0bu,2nxp7ufclxwbtaozvx5zj1zym,didi62zdit4vtyfye0qxw7105,H. Suazo,26,Striker,Centre/Right,10
3504,e329przpun8rxaesuubk3f0bu,2nxp7ufclxwbtaozvx5zj1zym,8w4oyuwlglsmei6yqqxrh4esp,F. Barrientos,28,Substitute,,
3505,e329przpun8rxaesuubk3f0bu,2nxp7ufclxwbtaozvx5zj1zym,a7pwxysd007zytsbxjtayzfca,V. Durán,24,Substitute,,
3506,e329przpun8rxaesuubk3f0bu,2nxp7ufclxwbtaozvx5zj1zym,3xz9cyx54low8hq4xm2s04ogl,S. Leyton,8,Substitute,,
3507,e329przpun8rxaesuubk3f0bu,2nxp7ufclxwbtaozvx5zj1zym,1uoccfo2zmmgwopxo0c3cotsl,D. Llanos,34,Substitute,,
3508,e329przpun8rxaesuubk3f0bu,2nxp7ufclxwbtaozvx5zj1zym,eo18877sgl7v9pok8mr3y6l1,R. Olivares,13,Substitute,,
3509,e329przpun8rxaesuubk3f0bu,2nxp7ufclxwbtaozvx5zj1zym,dqavervezvshrj48bhuw0uzu1,R. Paredes,11,Substitute,,
3510,e329przpun8rxaesuubk3f0bu,2nxp7ufclxwbtaozvx5zj1zym,77bwgkpu6tylbyfvuwdzoek15,W. Ponce,25,Substitute,,
3511,e329przpun8rxaesuubk3f0bu,4y5xl8r1nkg1n9hnjzo53v8xk,9hghlys8dcbpm9ci5s0i3ixg5,G. Reyes,22,Goalkeeper,Centre,1
3512,e329przpun8rxaesuubk3f0bu,4y5xl8r1nkg1n9hnjzo53v8xk,dzvs8zk8j4rgbda6thqtserfu,L. Díaz,13,Defender,Left,3
3513,e329przpun8rxaesuubk3f0bu,4y5xl8r1nkg1n9hnjzo53v8xk,1qg7ahnsy82npoatncqdb5nf9,E. Godoy,4,Defender,Left/Centre,6
3514,e329przpun8rxaesuubk3f0bu,4y5xl8r1nkg1n9hnjzo53v8xk,cp9yrxkhm7fsocyen7d7xwfrp,N. Correa,2,Defender,Centre/Right,5
3515,e329przpun8rxaesuubk3f0bu,4y5xl8r1nkg1n9hnjzo53v8xk,de4yoz1uwu3b99x2af0pw85bd,S. Ramírez,11,Defender,Right,2
3516,e329przpun8rxaesuubk3f0bu,4y5xl8r1nkg1n9hnjzo53v8xk,hj91p5o7cbehtivvgeoswct1,A. Camargo,6,Midfielder,Left/Centre,8
3517,e329przpun8rxaesuubk3f0bu,4y5xl8r1nkg1n9hnjzo53v8xk,1quzntww9f82m0mnod3i2c6ad,A. Robles,3,Midfielder,Centre,4
3518,e329przpun8rxaesuubk3f0bu,4y5xl8r1nkg1n9hnjzo53v8xk,59oi89awh1na996h27otd1905,M. Cabrera,8,Midfielder,Centre/Right,7
3519,e329przpun8rxaesuubk3f0bu,4y5xl8r1nkg1n9hnjzo53v8xk,5io2106rxpshzsc39qigm1nth,B. Carvallo,21,Striker,Left/Centre,11
3520,e329przpun8rxaesuubk3f0bu,4y5xl8r1nkg1n9hnjzo53v8xk,a7twiics4lxbx3cmji98he2fp,M. Quinteros,16,Striker,Centre,9
3521,e329przpun8rxaesuubk3f0bu,4y5xl8r1nkg1n9hnjzo53v8xk,51mu62nt2yufzzi9qt45e3cnp,C. Waterman,10,Striker,Centre/Right,10
3522,e329przpun8rxaesuubk3f0bu,4y5xl8r1nkg1n9hnjzo53v8xk,b8oyqqgqac7w1jhbtyl0qwvoq,J. Avilés,9,Substitute,,
3523,e329przpun8rxaesuubk3f0bu,4y5xl8r1nkg1n9hnjzo53v8xk,eea4xou4t41cwkpuhj37wprrp,H. Cavero,18,Substitute,,
3524,e329przpun8rxaesuubk3f0bu,4y5xl8r1nkg1n9hnjzo53v8xk,aoob5p543hjjcc0bpljyqct7t,M. Lara,7,Substitute,,
3525,e329przpun8rxaesuubk3f0bu,4y5xl8r1nkg1n9hnjzo53v8xk,15s5544sklhidisn1dfnm77px,R. Leyton,1,Substitute,,
3526,e329przpun8rxaesuubk3f0bu,4y5xl8r1nkg1n9hnjzo53v8xk,dnys3wogn819q2vxch5jwe3f9,G. Pacheco,17,Substitute,,
3527,e329przpun8rxaesuubk3f0bu,4y5xl8r1nkg1n9hnjzo53v8xk,bpr09zrymecjypcxhk8q3du51,F. Portillo,20,Substitute,,
3528,e329przpun8rxaesuubk3f0bu,4y5xl8r1nkg1n9hnjzo53v8xk,atinp3f6pvlr59xf815nfcl49,A. Ramírez,14,Substitute,,
3529,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,6qtuyvswb6peytlot7n61o7h1,F. Hurtado,12,Goalkeeper,Centre,1
3530,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,68a6x2je58tf4gwi409xcu489,L. Soza,2,Defender,Left,3
3531,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,5bj418xljvx94aqjw74f2wcet,C. Rojas,5,Defender,Left/Centre,6
3532,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,aoz0966dxup25pg67nhvkszx1,G. Freitas,22,Defender,Centre/Right,5
3533,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,6rrdxeucdgwlw1p7mr0gl64q2,B. Nieto,23,Defender,Right,2
3534,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,8a06kc2fx1lr9nmjwishg6l79,J. Flores,10,Midfielder,Left,11
3535,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,8q8f0c9hgtv9ibnkburojxyp5,S. Cordero,14,Midfielder,Left/Centre,8
3536,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,cvgwdjc34ayove5oev1a0epk9,M. Collao,8,Midfielder,Centre/Right,4
3537,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,8davjer5vpeg0pa07h5mszzyt,E. Bello,20,Midfielder,Right,7
3538,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,1pxq5s6wcmaf31abep37buz85,C. Muñoz,26,Striker,Left/Centre,9
3539,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,21yxomlpwzh54k7tivw3j457u,A. Souper,24,Striker,Centre/Right,10
3540,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,9ujywqeh270r79sopmpy4mxux,S. Ballesteros,16,Substitute,,
3541,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,egg8yn20s67x5awg9qupjrv9,F. Flores,17,Substitute,,
3542,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,c3406ve6msvm8gq6ywhe32rx1,I. González,1,Substitute,,
3543,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,7xoqoy27popsl2g8irqw9mz85,L. Guerra,18,Substitute,,
3544,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,a4nr7v8446llnouslrkrp41cl,M. Lepe,21,Substitute,,
3545,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,8s6kouhsw3wr0s210r22t94np,G. Mencia,6,Substitute,,
3546,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,71ywwcts8jxrjqf9fr0c1cedx,F. Sepulveda,13,Substitute,,
3547,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,bhor1qbcwkdtuxmu9ofzabkyd,J. Devecchi,12,Goalkeeper,Centre,1
3548,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,9j5hkfilerc8upy6zl1gpucph,N. Crovetto,15,Defender,Left,3
3549,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,be2mkt8tl6bgnm4nyzb5l02c5,M. Fernández,3,Defender,Left/Centre,6
3550,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,epvt3nij5xk960wrr4omk2f2t,C. Labrin,2,Defender,Centre/Right,5
3551,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,ez2zexeuxf9nv1uozq2sl5iax,O. Rojas,28,Defender,Right,2
3552,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,1ai6aiqnprhl5yrr8xfdswxnu,A. Canales,26,Midfielder,Left/Centre,8
3553,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,8vrkluulimwjtncia6xiui5zp,L. Cabrera,21,Midfielder,Centre,4
3554,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,4yrdgfx2ywrejye3jt3s3udw5,J. Henríquez,11,Midfielder,Centre/Right,7
3555,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,8dfo8a5fvu2qpca8hgnm980d1,C. Marín,23,Striker,Left/Centre,11
3556,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,as7z3zymiedo4zip710ckhdxx,P. Lavandeira,20,Striker,Centre,9
3557,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,brkd7vi8zwf9oc1xhncco4mei,B. Figueroa,17,Striker,Centre/Right,10
3558,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,5ajtpr7zaybavvee6wv16yh1x,Á. Delgado,16,Substitute,,
3559,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,cv2m0fe5o4urquub6b5gm4t4a,N. Fernández,7,Substitute,,
3560,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,3i66iyijtz2p4xd7ngsc444ph,A. Martínez,10,Substitute,,
3561,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,54f193zgclx6i6xsp44abct0p,R. Meléndez,8,Substitute,,
3562,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,276g6pfpah0p1dva0bfi18hqt,Joaquín Muñoz,1,Substitute,,
3563,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,abb1eu1hpcrox97w3z01nxrkl,F. Torres,5,Substitute,,
3564,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,23rxggjnk33ensvafo1ebfdg5,D. Torres,6,Substitute,,
3565,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,bhor1qbcwkdtuxmu9ofzabkyd,J. Devecchi,12,Goalkeeper,Centre,1
3566,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,23rxggjnk33ensvafo1ebfdg5,D. Torres,6,Defender,Left,3
3567,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,be2mkt8tl6bgnm4nyzb5l02c5,M. Fernández,3,Defender,Left/Centre,6
3568,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,epvt3nij5xk960wrr4omk2f2t,C. Labrin,2,Defender,Centre/Right,5
3569,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,4ry41imxbur7epfo5igydybpx,O. Bosso,4,Defender,Right,2
3570,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,18pa8hde4d0jkbtpltej87tg5,I. Ledezma,14,Midfielder,Left/Centre,8
3571,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,8vrkluulimwjtncia6xiui5zp,L. Cabrera,21,Midfielder,Centre,4
3572,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,4yrdgfx2ywrejye3jt3s3udw5,J. Henríquez,11,Midfielder,Centre/Right,7
3573,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,3hwd7jyifs3dei1mhpbdzx68l,N. Orellana,22,Striker,Left/Centre,11
3574,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,1udhwk2qkh23pl0vykuj8m7rp,R. Holgado,9,Striker,Centre,9
3575,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,brkd7vi8zwf9oc1xhncco4mei,B. Figueroa,17,Striker,Centre/Right,10
3576,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,1ai6aiqnprhl5yrr8xfdswxnu,A. Canales,26,Substitute,,
3577,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,9j5hkfilerc8upy6zl1gpucph,N. Crovetto,15,Substitute,,
3578,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,cv2m0fe5o4urquub6b5gm4t4a,N. Fernández,7,Substitute,,
3579,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,as7z3zymiedo4zip710ckhdxx,P. Lavandeira,20,Substitute,,
3580,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,3i66iyijtz2p4xd7ngsc444ph,A. Martínez,10,Substitute,,
3581,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,276g6pfpah0p1dva0bfi18hqt,Joaquín Muñoz,1,Substitute,,
3582,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,757f9x11lzcug3d6sn39d85wp,J. Ramírez,19,Substitute,,
3583,6y20tzelpyuu805clkfjmdisq,ehsvy9m92bp6ktgoy6pwv8rdm,5a1jlrtl6pezuwkzcm40ab179,B. Cortés,1,Goalkeeper,Centre,1
3584,6y20tzelpyuu805clkfjmdisq,ehsvy9m92bp6ktgoy6pwv8rdm,4atdou0euxyvhyfr005wadr6d,R. De La Fuente,19,Defender,Left,3
3585,6y20tzelpyuu805clkfjmdisq,ehsvy9m92bp6ktgoy6pwv8rdm,7n849c9llm9q8vtnp2hmoqw2d,J. Insaurralde,6,Defender,Left/Centre,6
3586,6y20tzelpyuu805clkfjmdisq,ehsvy9m92bp6ktgoy6pwv8rdm,atheibripyjr0rr4zn3klkzbp,J. Barroso,5,Defender,Centre/Right,5
3587,6y20tzelpyuu805clkfjmdisq,ehsvy9m92bp6ktgoy6pwv8rdm,1qjttb6sdzmo310b3g8yxqhn9,Ó. Opazo,16,Defender,Right,2
3588,6y20tzelpyuu805clkfjmdisq,ehsvy9m92bp6ktgoy6pwv8rdm,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,17,Midfielder,Left/Centre,8
3589,6y20tzelpyuu805clkfjmdisq,ehsvy9m92bp6ktgoy6pwv8rdm,1vnhvlo2z3vzdmy5s5cjl7qvp,C. Fuentes,24,Midfielder,Centre,4
3590,6y20tzelpyuu805clkfjmdisq,ehsvy9m92bp6ktgoy6pwv8rdm,2pvxu1njn98w26idcbacr6j1l,B. Provoste,27,Midfielder,Centre/Right,7
3591,6y20tzelpyuu805clkfjmdisq,ehsvy9m92bp6ktgoy6pwv8rdm,abzf358c7vw4vhw5ad819t9zp,L. Valencia,10,Striker,Left/Centre,11
3592,6y20tzelpyuu805clkfjmdisq,ehsvy9m92bp6ktgoy6pwv8rdm,2ir7ctowdenj07bq50l20wq8l,J. Parraguez,9,Striker,Centre,9
3593,6y20tzelpyuu805clkfjmdisq,ehsvy9m92bp6ktgoy6pwv8rdm,8tkbjriwyv726522f10tyt1w5,M. Bolados,11,Striker,Centre/Right,10
3594,6y20tzelpyuu805clkfjmdisq,ehsvy9m92bp6ktgoy6pwv8rdm,6dxsdgtdm4paxhbh7jsi2d1ey,W. Alarcón,3,Substitute,,
3595,6y20tzelpyuu805clkfjmdisq,ehsvy9m92bp6ktgoy6pwv8rdm,emxgknli5uxn1xhkmxdixyh91,N. Blandi,20,Substitute,,
3596,6y20tzelpyuu805clkfjmdisq,ehsvy9m92bp6ktgoy6pwv8rdm,1jh74cxv1fis332qfdchysyqd,F. Campos,28,Substitute,,
3597,6y20tzelpyuu805clkfjmdisq,ehsvy9m92bp6ktgoy6pwv8rdm,diauyo66kudxbolux358mjhed,M. Fernández,14,Substitute,,
3598,6y20tzelpyuu805clkfjmdisq,ehsvy9m92bp6ktgoy6pwv8rdm,909ydub0s5szvgfyb762kkxxx,P. Mouche,15,Substitute,,
3599,6y20tzelpyuu805clkfjmdisq,ehsvy9m92bp6ktgoy6pwv8rdm,drz07oqwrot4amw308ykk3c9h,M. Pinto,12,Substitute,,
3600,6y20tzelpyuu805clkfjmdisq,ehsvy9m92bp6ktgoy6pwv8rdm,dxtv4idhrzxkw9dxp3fytfpp1,B. Vejar,23,Substitute,,
3601,ber86pow1qdsaofbk7zf7udey,8rpjhpm2j1q7p40zfmlqpj8am,9h6xf4ac4rpsjpummcdx26z9,A. Batalla,13,Goalkeeper,Centre,1
3602,ber86pow1qdsaofbk7zf7udey,8rpjhpm2j1q7p40zfmlqpj8am,27ng8lwfdgoymw9al0pdz70et,R. Cereceda,17,Defender,Left,3
3603,ber86pow1qdsaofbk7zf7udey,8rpjhpm2j1q7p40zfmlqpj8am,eurc8kvgpd3orbv0ui9nmxh,M. Cahais,6,Defender,Left/Centre,6
3604,ber86pow1qdsaofbk7zf7udey,8rpjhpm2j1q7p40zfmlqpj8am,150w18iw8ozp5t8ehyf0zu4et,B. Torrealba,23,Defender,Centre/Right,5
3605,ber86pow1qdsaofbk7zf7udey,8rpjhpm2j1q7p40zfmlqpj8am,7f1z0zw8ecsk04glhsdxl6ndh,P. Magalhaes,8,Defender,Right,2
3606,ber86pow1qdsaofbk7zf7udey,8rpjhpm2j1q7p40zfmlqpj8am,b9b44wsl4d24yps6luijnhgix,T. Alarcón,2,Defensive Midfielder,Centre,4
3607,ber86pow1qdsaofbk7zf7udey,8rpjhpm2j1q7p40zfmlqpj8am,5i754yz270ysvlhywqor380r9,J. Muñoz,7,Midfielder,Left,11
3608,ber86pow1qdsaofbk7zf7udey,8rpjhpm2j1q7p40zfmlqpj8am,4lavermlnoyl8wqjkwpx5uytx,R. Fernández,10,Midfielder,Left/Centre,10
3609,ber86pow1qdsaofbk7zf7udey,8rpjhpm2j1q7p40zfmlqpj8am,bz9m6jlnvzlngtrn7e8w9av2t,G. Navarrete,18,Midfielder,Centre/Right,8
3610,ber86pow1qdsaofbk7zf7udey,8rpjhpm2j1q7p40zfmlqpj8am,95pzzekgfm9589ip2fomr3lxx,F. Castro,11,Midfielder,Right,7
3611,ber86pow1qdsaofbk7zf7udey,8rpjhpm2j1q7p40zfmlqpj8am,248uds9v4rrmkynvv2192hadx,G. Gotti,9,Striker,Centre,9
3612,ber86pow1qdsaofbk7zf7udey,8rpjhpm2j1q7p40zfmlqpj8am,2vl13a1bvpgufl0h2xmv3x1hx,A. Acevedo,3,Substitute,,
3613,ber86pow1qdsaofbk7zf7udey,8rpjhpm2j1q7p40zfmlqpj8am,2wdelc2e5oc4usb03p86ztwid,F. Arancibia,28,Substitute,,
3614,ber86pow1qdsaofbk7zf7udey,8rpjhpm2j1q7p40zfmlqpj8am,48lnanyk76d8hayhd6yuot9n8,R. Araya,34,Substitute,,
3615,ber86pow1qdsaofbk7zf7udey,8rpjhpm2j1q7p40zfmlqpj8am,be2kgk4nuajpwjrbvr2v0xhey,D. González,14,Substitute,,
3616,ber86pow1qdsaofbk7zf7udey,8rpjhpm2j1q7p40zfmlqpj8am,50pzs8ih772n4u1dvuquf05w5,R. Gutiérrez,22,Substitute,,
3617,ber86pow1qdsaofbk7zf7udey,8rpjhpm2j1q7p40zfmlqpj8am,4rf8lr9ebnebwviw3spv6iyg9,M. Sepúlveda,20,Substitute,,
3618,ber86pow1qdsaofbk7zf7udey,8rpjhpm2j1q7p40zfmlqpj8am,51xevz7yuqq9hdgl4ekrspbzd,L. Ureta,16,Substitute,,
3619,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,cahlp9pj7zp7gsqqm04hc4i51,M. Cano,1,Goalkeeper,Centre,1
3620,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,dt86y76v2vnu1r5u10sv1rlxx,J. Salas,22,Defender,Left,3
3621,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,291if1ztyi29pataofxj3xqs5,N. Berardo,3,Defender,Left/Centre,6
3622,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,2lr1p7kr13savfywqyc6wkm39,V. González,23,Defender,Centre/Right,5
3623,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,61i2gjx5prb951skhn9po6a51,J. Espinoza,27,Defender,Right,2
3624,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,9wpf27hnzrqdazy0rcc27nit,F. Pereyra,29,Defensive Midfielder,Left/Centre,4
3625,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,dr81f6m9bezk9ow5ddisqy191,F. Manríquez,21,Defensive Midfielder,Centre/Right,8
3626,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,eiedn3v0jovrp94o5gm3aob85,D. Aravena,28,Attacking Midfielder,Left,11
3627,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,b3gzwpdhc43oz9u4ihkqgug2d,J. Abrigo,10,Attacking Midfielder,Centre,10
3628,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,5ttes0wvkueqfehjhb2a70amt,R. Farfán,17,Attacking Midfielder,Right,7
3629,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,c832vblhgabxypcw32zgzgs0l,D. Vallejos,11,Striker,Centre,9
3630,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,axivag8o4b5vkz84gyzbyg38q,N. Díaz,2,Substitute,,
3631,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,d1n8c12yrs5e63pu68y63cp1x,L. Figueroa,7,Substitute,,
3632,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,8tnwk51hux01mkksugg9clvx1,G. Iñíguez,8,Substitute,,
3633,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,dlpqopo1lkrnhuqyx02kyq385,A. Montero,9,Substitute,,
3634,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,8poy0shq17ruyrbk64uolzqad,G. Orellana,25,Substitute,,
3635,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,1e994q9isbbc23tfb8riizm51,R. Osorio,20,Substitute,,
3636,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,5d091mvoeifitbjz7cq0bgwa2,D. Vergara,30,Substitute,,
3637,e4ll389nfnezsaiz6vxcrfkve,bw2py3aiws1rq61pokete3kv2,cahlp9pj7zp7gsqqm04hc4i51,M. Cano,1,Goalkeeper,Centre,1
3638,e4ll389nfnezsaiz6vxcrfkve,bw2py3aiws1rq61pokete3kv2,1e994q9isbbc23tfb8riizm51,R. Osorio,20,Defender,Left/Centre,4
3639,e4ll389nfnezsaiz6vxcrfkve,bw2py3aiws1rq61pokete3kv2,9wpf27hnzrqdazy0rcc27nit,F. Pereyra,29,Defender,Centre,5
3640,e4ll389nfnezsaiz6vxcrfkve,bw2py3aiws1rq61pokete3kv2,2lr1p7kr13savfywqyc6wkm39,V. González,23,Defender,Centre/Right,6
3641,e4ll389nfnezsaiz6vxcrfkve,bw2py3aiws1rq61pokete3kv2,291if1ztyi29pataofxj3xqs5,N. Berardo,3,Wing Back,Left,3
3642,e4ll389nfnezsaiz6vxcrfkve,bw2py3aiws1rq61pokete3kv2,dt86y76v2vnu1r5u10sv1rlxx,J. Salas,22,Wing Back,Right,2
3643,e4ll389nfnezsaiz6vxcrfkve,bw2py3aiws1rq61pokete3kv2,b3gzwpdhc43oz9u4ihkqgug2d,J. Abrigo,10,Midfielder,Left,11
3644,e4ll389nfnezsaiz6vxcrfkve,bw2py3aiws1rq61pokete3kv2,eiedn3v0jovrp94o5gm3aob85,D. Aravena,28,Midfielder,Left/Centre,10
